index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,questions
6967,"Skin Naturals - Light Complete, Face Serum Sheet Mask, Yellow",Beauty & Hygiene,Skin Care,Garnier,297.0,297.0,Face Care,4.1,"Garnier introduces a new generation of face masks for women that infuses skin with 1 week of serum with 1 mask. Use Garnier Light Complete Sheet Mask if you have dull, dehydrated skin with spots. It is enriched with Lemon and Vitamin C and will instantly hydrate and brighten your skin in just 15 mins. It will also help in reducing spots, The tissue mask has been dermatologically tested. How to use – Unfold the mask. Apply on clean face with blue protective film facing outwards. Remove the blue film. Adjust the mask to the contours of your face. Leave it on for 15mins. Remove mask and gently massage your face with the excess serum. • Garnier tissue face masks provide your skin with deep hydration • Garnier Light Complete Sheet Mask is enriched with Lemon and Vitamin C • Perfect for dehydrated and dull skin with spots • Instantly hydrates and brightens skin in just 15 minutes • 1 mask gives you one week of serum • Suitable for all skin types, including sensitive skin","['Is Skin Naturals Light Complete Sheet Mask suitable for sensitive skin?', 'How long should you leave the Skin Naturals Light Complete Sheet Mask on your face?', 'Does Skin Naturals Light Complete Sheet Mask contain Lemon and Vitamin C?', 'Can Skin Naturals Light Complete Sheet Mask be used on dry skin?', 'How many days of serum does Skin Naturals Light Complete Sheet Mask infuse into the skin?']"
7042,"Body Lotion for Very Dry Skin, Nourishing Body Milk with 2x Almond Oil, For Men & Women, 400 ml",Beauty & Hygiene,Skin Care,Nivea,288.0,399.0,Body Care,4.3,"Cold weather, air-conditioned areas, too much time in the sun or even harsh soaps are just a few of the reasons that cause your skin to become itchy, scratchy and really dry. Wouldn’t it be great if there was a body lotion that provided daily nourishment for your very dry skin all day, round the clock? With the goodness of almond oil, Nivea Nourishing Body Milk instantly alleviates dry skin, and keeps the skin moisturised for 24 hours with just one use! This rich nourishing milk is the original Nivea Body Lotion, first formulated as 'liquid crème' in 1961. With an iconic fragrance, this body milk intensively nourishes extremely dry skin, leaving it soft and healthy. Use it after a shower and before going to bed to get a nourished, healthy-looking skin. The Nivea Nourishing Body Milk is free of animal-derived ingredients and colourants. It is dermatologically approved and suitable for extremely dry skin.","['Is the Nivea Nourishing Body Milk suitable for dry skin?', 'What is the fragrance of Nivea Nourishing Body Milk?', 'How long does the Nivea Nourishing Body Milk keep your skin moisturised?', 'When was Nivea Body Milk first formulated?', 'Can the Nivea Nourishing Body Milk be used on sensitive skin?']"
7049,Toner - Absolute Pore Fix,Beauty & Hygiene,Skin Care,Lakme,284.75,335.0,Face Care,3.7,"This alcohol-free toner is just what your facial skin needs, after a wash. The Lakme Absolute Pore Fix Toner is simple to use and it will give you a fresh look, tightening all your pores. Lakme Absolute Pore Fix Toner not only helps to remove traces of debris, make-up, and other impurities on your skin, but it also addresses specific issues.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog","['Is the Lakme Absolute Pore Fix Toner alcohol-free?', 'What does the Lakme Absolute Pore Fix Toner help to remove from the skin?', 'How should you use the Lakme Absolute Pore Fix Toner?', 'How does the Lakme Absolute Pore Fix Toner help address specific skin issues?', 'Where can you find more skin care tips related to the Lakme Absolute Pore Fix Toner?']"
7185,"Hair Color 87.5 g + 72 ml, 550 Mahogany + Color Protect Shampoo 175 ml",Beauty & Hygiene,Hair Care,Loreal Paris,562.0,700.0,Hair Color,,"L'Oreal Paris Casting Creme Gloss (87.5 g + 72 ml), 550 Mahogany
Casting Creme Gloss is an ammonia-free hair colour that gives your hair visible shimmering tones, glossy shine and covers greys. It gives you the richness of natural hair colour that lasts up to 28 shampoos. Casting Creme Gloss super-nourishing formula of caring conditioner leaves your hair nourished, soft, voluptuous. 
Available in 11 glossy shades. Easy to apply with the non-drip crème formula in just 20 minutes, even for beginners. The delicate fragrance makes colouring a luxurious treat. Get natural-looking results and ultra-glossy colour with Casting Creme Gloss by L'Oreal Paris India. No-ammonia hair colour that gives natural-looking colour with visible shimmering tones and a glossy shine.
L'Oreal Paris Color Protect Shampoo, 175 ml:
Colour Protect shampoo by L'Oreal Paris nourishes the hair and transforms its surface, keeping the hair protected and prolonging the colour radiance. The Colour Protect formula with UV filter- Light Reflecting System combines an active nourishing ingredient and filters for colour-treated hair. It nourishes the hair and transforms its surface so your hair feels silky to the touch. Colour Protect Shampoo also helps protect the hair fibre from external aggressions and accentuates the colour’s radiance.
L’Oréal Paris offers hair conditioners for every concern and hair type. Whether you’re looking to moisturise dry hair, want a conditioner for coloured hair, or want to help repair damaged hair with a deep conditioner, we have the hair conditioner - and shampoo - that best fits your needs!","[""Is L'Oreal Paris Casting Creme Gloss (87.5 g + 72 ml), 550 Mahogany ammonia-free?"", 'How many times do you have to shampoo with Color Protect Shampoo for optimal results?', ""What is the lasting duration of L'Oreal Paris Casting Creme Gloss (87.5 g + 72 ml), 550 Mahogany hair color after shampooing?"", ""How many glossy shades are available in L'Oreal Paris Casting Creme Gloss (87.5 g + 72 ml)?"", ""What components of L'Oreal Paris Color Protect Shampoo help maintain hair radiance?""]"
7228,Banana Deeply Nourishing Shampoo,Beauty & Hygiene,Hair Care,BIOTIQUE,247.5,330.0,Shampoo & Conditioner,,"Biotique Banana Deeply Nourishing Shampoo is enriched with Himalayan banana oil. It reduces hair fall & breakage, boosts healthy growth and shine. It moisturises the dry scalp to prevent dandruff. It hydrates your hair cuticles, strengths and adds shine. It restores its balance, shine and softness. This oil boosts hair growth and nourishes it from the roots to tip. Get a healthy scalp and lustrous hair.","['Is Biotique Banana Deeply Nourishing Shampoo good for dry scalp?', 'How does Biotique Banana Deeply Nourishing Shampoo prevent hair fall?', 'Does Biotique Banana Deeply Nourishing Shampoo contain any artificial ingredients?', 'How does Biotique Banana Deeply Nourishing Shampoo boost hair growth?', 'What are the benefits of using Biotique Banana Deeply Nourishing Shampoo?']"
7253,Bio Aloe Vera Sunscreen - SPF 30,Beauty & Hygiene,Skin Care,BIOTIQUE,186.75,249.0,Face Care,2.7,"This nutrient-rich lotion is blended with pure aloe vera, sunflower and safflower oils to keep skin soft, fair and moisturised in the sun. Bio Aloe Vera sunscreen protects the skin with broad-spectrum SPF 30. It also helps reduce the risk of skin ageing and skin cancer.","['Does Bio Aloe Vera Sunscreen contain any artificial ingredients?', 'How does Bio Aloe Vera Sunscreen help reduce the risk of skin cancer?', 'Which oils are blended in Bio Aloe Vera Sunscreen?', 'Can Bio Aloe Vera Sunscreen be used on all skin types?', 'How does Bio Aloe Vera Sunscreen keep skin fair and moisturised in the sun?']"
7266,Musk Talcum Powder For Men & Women - Fragrance & Protection Against Body Odour,Beauty & Hygiene,Bath & Hand Wash,Nivea,224.1,249.0,Talcum Powder,4.3,"Nivea Musk Talc gives you reliable protection against body odour for all day long. Its gentle aroma stimulates you and leaves you feeling refreshed and cared for. Apply Nivea Musk Talc to feel the gentle smoothness after sprinkling it on your body. It is one of the finest skincare talc that suits all types of skin.For Beauty tips, tricks & more visit: https://bigbasket.blog/","['Is Nivea Musk Talcum Powder For Men & Women suitable for sensitive skin?', 'What does the aroma of Nivea Musk Talcum Powder For Men & Women stimulate?', 'How long does the protection against body odour last with Nivea Musk Talcum Powder For Men & Women?', 'Can Nivea Musk Talcum Powder For Men & Women be used for skincare?', 'What type of protection does Nivea Musk Talcum Powder For Men & Women provide?']"
7339,Soft - Light Moisturiser With Vitamin E,Beauty & Hygiene,Skin Care,Nivea,698.0,698.0,Body Care,,"Enriched with jojoba oil & Vitamin E, Nivea Soft is an invigorating and fast-absorbing cream that refreshes the skin, leaving a unique fragrance making skin smooth, soft, supple & healthy. If your skin tends to get dehydrated, Nivea Soft is the perfect refreshing moisturising cream. The light texture and fast-absorbing formula of this moisturiser cream make it highly effective. This moisturising cream for dry skin comes with the signature Nivea fragrance.","['Does Nivea Soft Moisturiser contain Vitamin E?', 'What makes Soft Light Moisturiser unique?', 'How long does it take for Nivea Soft to absorb into the skin?', 'What are the main ingredients in Soft Light Moisturiser?', 'Can Nivea Soft Moisturiser be used on dehydrated skin?']"
7383,Revitalift Laser X3 Renewing Anti-Ageing Serum,Beauty & Hygiene,Skin Care,Loreal Paris,1585.0,1585.0,Face Care,4.8,"L'Oreal Paris Revitalift Laser X3 Renewing Anti-Ageing Serum is enriched with highly concentrated actives to provide intense, fast benefits which reverse the signs of ageing. Inspired by dermatological procedures to give younger-looking skin. 1st renewing anti-ageing serum created by L'Oreal Skincare Laboratories to dramatically reduce wrinkles, fine lines & ageing. Instantly refines skin texture to reduce wrinkles, boost elasticity and hydration for a smoother and radiant look. 3 % Pro-Xylane + Adenosine give the skin fast, intense result through triple action for visible skin transformation.Dermatologically tested. Suited for oily, dry and all skin types.","[""Is L'Oreal Paris Revitalift Laser X3 Renewing Anti-Ageing Serum suitable for combination skin? "", ""Are there any actives in the L'Oreal Paris Revitalift Laser X3 Renewing Anti-Ageing Serum?"", ""How long does it take for L'Oreal Paris Revitalift Laser X3 Renewing Anti-Ageing Serum to show results?"", ""Can L'Oreal Paris Revitalift Laser X3 Renewing Anti-Ageing Serum be used on sensitive skin?"", ""What is the main ingredient that helps reduce wrinkles in L'Oreal Paris Revitalift Laser X3 Renewing Anti-Ageing Serum?""]"
7390,Peach Milk Moisturiser - SPF 24 PA++,Beauty & Hygiene,Skin Care,Lakme,558.58,798.0,Face Care,4.3,"Is your skin losing moisture as the day goes by? Lakme brings to you a moisturizer which is a blend of wholesome peaches and milk, which nourishes the skin deeply without making it appear oily. This light moisturizer dozed with SPF 24 has a soothing fragrance, which will make you fall in love with it instantly. This lotion easily absorbs into the skin to lock moisture for 12 hours to give you soft, smooth and glowing skin.Choose the right Peach Milk Moisturiser: for light nourishment pick this classic lotion. For intense nourishment - try the Peach Milk Winter lotion. For nourishment with sun protection, try the Peach Milk SPF lotion. For best results - use every day for nourished skin that glows. About Lakme: Lakme is India's No.1 Color Cosmetics brand offering a wide range of high-end, world-class colour cosmetic and skincare products. Lakme has a vast product range specially crafted by experts for the Indian skin. The brand has also been redefining fashion in India for over 15 years with Lakme Fashion Week, India's premier fashion event. Allergies: In the unlikely event of skin irritation, stop using and consult a doctor immediately.Warning: Avoid contact with eyes. Wash your eyes thoroughly with clean water in case of contact.","['Does Peach Milk Moisturiser have SPF protection?', 'Which Lakme moisturizer should be chosen for intense nourishment?', 'How many hours does Peach Milk Moisturiser lock moisture for?', 'What are the key ingredients in Peach Milk Moisturiser?', 'Can you mix Peach Milk Moisturiser with other skincare products?']"
